Cai loai nguoi can ba nhu vay ma nc tinh cam gi a oi.no ko tiep thu dc dau la dung dau la sai dau .,0
Cai loai gai nhu vay no chi can tinh no cho choi ko.no la nguoi t3 xen vao cuoc song gd nguoi khac ma con mo mieng doi than phan nua chu.,0
Lki,0
Trơi ơi cai thăng nay noi hoai đanh trong măt con đo,0
Đa vây con ngôi đo tra đơi...hư,0
Gang mom len noi tat cho cai vo mom,0
Đồ con đi chó,1
Nếu đàng ông hoàn hảo thì phu nu ko bh lam v,0
Trường hợp như vậy chúng ta phải làm sao,0
con đỉ chó .coi mà tức dùm ông chồng,1
Vay roi dung noi nuacon,0
Minh da sai ma con ly luan.chong che nus,0
Ban linh cua nguoi dan ong,0
Hay do anh trai cai thu hang con dang ba do bo la vua ,0
Cuộc sống mà ,0
Đi lấy ngta mà cái mặt bả trơ trơ.soan soản.lợi zị trời,0
cc,1
Thanh niên dã lớn tuổi... Mà chưa trãi sự doi là day... Kkk,0
Em xử lý quá tuyệt vời đúng là huân tu,0
Thò ko tẻn dc thi nó đi nang xiền về càng đỡ khổ mình lo gi...nó có phải kiêu xa đâu mà lo,0
"kakak e yeu an chua em yeu thuoc chua ,nho nay nung na nung niu noi vien thuoc bu qua  uong muon oi ,du me vay sao ngam con CC* may no ko oi ,kakakkak ......adu vo day  lam 1/2 lan chua  la  cai ji het ...anh ck nay qua dinh luon ..may di vac cam di  ,no o nha di voi thang khac ,,akkakk cai thu nay ai ma no ko duoi len cho thang khac choi ,,qua hay anh oi ,,,tra luon 500k tien fong ,,anh qua dinh ,,",1
Chị đọc tên em đi,0
Chị dễ thương quá đi,0
Đàn bà nầy đem về làm mồi cho cá sấu ăn đi,1
Sao mình ko nêu tên tuổi địa chỉ cụ thể của con vợ này nhỉ,1
Đánh đòn tâm lý quá hay ô kê,0
Bo no di anh co dang loan kia can gi no cho met hihi,0
Song kg được nữa thì chia tay,0
"Tôi thích kiểu xử lý của a chồng này,0
Đánh đập làm gì chửi bới làm gì nói nhiêu đó a vác cám kia thấm đến xương tỉ rồi",0
Loại vợ này bỏ đi ah .kg có ngày nó giết luôn ck ấy.đã xấu rồi còn ngông .,1
Thằng này chông đen hôi như chò nhậy mà con kia thích nó ở cái gì..... hay thích khoai to,1
Đánh chết ku nó đi nói nhiều,1
Anh chồng hay quá,0
Chinh xac ,0
Con đàn bà lăng loạt,1
Không biết sấu hổ còn ở đó mà ông ống một hồi nữa nó cho ăn đòn nha,0
Bo tay,0
"Đàn bà hư roi bỏ cho song chu thương tiếc lam gi nhục nhã bỏ chồng đuac thi mai mốt tới bỏ thằng nầy nửa chư đâu ,,,đủ 10thằng là già vừa rồi đồ qủy đầu thai",1
Thần bồ nge xong nổi gia gà .,0
Dam vo mat con cho nay de no bot lao co loi ma com venh cai mst cho nua,0
Cái loại đàn bà zây đập đi nói nhiều,1
Đập chết mẹ nó đi nói gi nhiều zây trời,1
Con vk cái mặt cứ trơ ra y như ko có lỗi gì nhỉ,0
anh noi rat hai,0
Có chồng lo làm ăn không.cung có lỗi nên cư xử vậy là đúng mức.thang này có chung mưc OK.con loại đàn bà đó bỏ ngay lập tức.tra hàng về nơi sản xuất.va day con nên người một cách khéo léo.đung để con xấu hổ vì có người mẹ như vậy.,0
Chú xử lý quá hay gặp ngta bt đc z hay k,0
cay,0
Bất hạnh cho ai có con vợ này,1
"A ck bắt gian có đầu tư wa! Sau nay c vk moi hối hận,  thi cung k kip rui",0
Thời nay tui thấy buồn ói với những phụ nữ như bà này. Xảy ra quá nhiều cảnh như này. Mà tội lỗi thì vẫn đổ nên đầu đàn ông . Chó má thật,1
Mất anh ck này thì hối hận 1 đời nha má,0
Trả về nơi sản xuất đi em trai ơi gặp chị là hư họng rồi đi ngoại tình mà còn lớn giọng,0
Anh bỏ cái con lăn lon này đi bây qủa tân rồi mà còn nghinh cái mặt mê trai của ba ra nữa kìa đồ con quỷ cái,1
Con đĩ này trơ trẽn thật xã hội giờ loạn hết rồi,1
Mới xem clip này hôm qua. Hôm nay mình cũng bị y như vậy.,0
Còn gì bằng ...,0
Cái thứ này nói nhiều làm gì đập cho nó một trận,1
"Uýnh cho thì bảo ck vũ phu, yêu chiều là sinh ra tật vậy đó. Khổ cho kiếp đàn ông, tốt nhứt éo tin đứa nào hết.",0
Ông chồng này đáng nể thật,0
Con đỉ.sai mà còn gì mồm.sao ko tát cho nó phát,1
Đụ má nhục chưa,1
Gập tao là chôn ngay thằng đó,1
"Dan ong ma  cu xu nhu z rat VAN MINH. gap ng khac thi chac an dao rui.k bt a ck nay co ""bo""nhu ba vk noi k nhug de ck bat gap nhu the nay la thua rui.con a ng yeu kia chac cug rut ra bai hoc cho mh rui nen k dam noi loi nao.o voi ck sug suog wa co nha dep xe sag ma con sah tat chua chac j o voi thag sau no lo dc z.",0
Đúng là người chồng anh hùng thế kỷ hai mươi mốt,0
Chị này nhìn mặt quen lắm. Gặp đâu rùi á,0
Ông chồng qoa  rộng lượng .ma con vợ qoa ngang tan,0
quá Hay. Cảnh báo cho những người có ý đồ,0
Thu con cho,1
Đập chết con đàn bà đã bậy còn cãi ra vẻ ta đây,1
Anh là người đàn ông khen đẹp để vợ mình đi ngoại tình anh cứ sự rất là khéo léo làm ai cũng,0
Ok a .loai dan ba nay ko can.thu mat net noi ton nuov mieng,0
Ông này bị hăm,0
a noi ai,0
Nhục nhã Cho con dan bà anh chồng này sao hiền  quá  thôi sớm cho bơ nhựt nhã ,0
"đa sai con da môn,đan ba j vay?,, anh bo loai đan ba nay đi anh oi,anh noi chi nhiu,",0
chi oi bo chong bo con di lay trai thi co tu canh gi ma danh noi con de cho chong noi di de di voi trai cho de,0
anh oi noi qua hay qua Chuan luon,0
"A ck bắt gian chiết lý rất hay mà thốn cả tim con vk mất nết , rất kính phục như a ck",0
tình huống xử lý của ah chồng nể phục,0
Em  là  ngươi  đàn  ông  tốt.  Chúc  em  tìm  hạnh  phúc  mới,0
nguoi chong cu xu tuyet voi,0
Dan pa nhu zaj dem po ham cau dj a tha lay di lam vo chu dug lay vo lam di,0
Tái tạo da nhân sâm Hàn Quốc chuyên trị mụn nám tàn nhang và sẹo rỗ.cam kết hoàn tiền nếu không hiệu quả ,0
Nhìu lúc cũng nghỉ lạ ... Viên thuốc nhỏ xíu thì uống ói lên ói xuống,0
Diss vào mõm nó đi :((,1
Page đó dơ dáy vcl ,1
Khốn nạn thật.,1
Hưởng ứng lời kêu gọi từ Tổ kén và #comcom thì VGS cũng chính thức tham gia chiến dịch lần này ạ. 200k mem của hệ thống VGS sẽ đồng hành cùng chiến dịch. Chung tay bài trừ trash contents khỏi MXH https://m.facebook.com/groups/1275535149188754?view=permalinkid=3061715717237346,0
"Page dơ mất dạy hám fame, t ghét lại càng ghét",1
ko hiểu cái bn cmt trong theanh28 và mấy thằng like hùa theo óc tôm hay là não chứa shit nữa :))) nên bỏ tù bn này rồi ngồi trong tù mà cười với nhau.,1
Nguyễn Ngân Hà,0
"T like page đó lâu rồi, nó còn nhiều bài rác hơn cơ, khá lạ là giờ các page mới lên tiếng đấy, nhưng muộn còn hơn không ",1
Hơn chữ khốn nạn,1
Đúng là 1 cái page rác rưởi,1
Em ủng hộ Page đăng những bài như này :)) mang tiếng là một fanpage lớn triệu like mà sống chó quá . Đọc mà tức sôi máu ,1
Lâm Thanh Lê,0
Page đó dơ dáy vcl ,1
Đọc mà tức không chịu được..,0
Khốn nạn thật.,1
Page này trash vcl ,1
Rác rưởi,1
 theanh28 cực rác luôn :)),1
ngủ cl giờ này chời,1
Cút me mầy tâm,1
:))))) ghét vl,1
ngủ cl giờ này chời,1
Mũi to thế,1
Vy Nè Sủa Đê hít nào cưng=)),1
"Xong thêm cái động vsbg, khác đ cái động phò của nhà chúng nó ko :)))",1
Xấu vl,1
Mai Phương Anh quỷ đột lốt page bẩn Nguyễn Quỳnh Trang,1
dm xấu vcut,1
xấu vl cứt,1
"Mũi vẫn thô thế, lên live k chỉnh đc à :)))",1
Cút me mầy tâm,1
